1	1.00e-03	0.3789804314	-0.05450416895241	0.81956278123504	-0.42300830780405	0.34834384884317	0.15301785061971	0.04064729191524	1.6372025003	2.4526907115	0.2596413826	0.6746538568	0.3002794655	0.0250666649	-1.273465e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.05e-03	0.3789804284	-0.06540331309700	0.81876507779349	0.51837712105493	-0.17766437377237	-0.14051795150317	-0.07294772478199	1.6505075098	-0.3301852783	-2.6627548380	0.6746538460	0.3002794693	0.0250666652	-1.943511e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.10e-03	0.3789804258	-0.07680359584416	0.81777444829362	-0.45762422351220	-0.30142915912052	0.13968362216038	0.07453288534036	1.6644394661	-2.5591377978	0.4901521245	0.6746538406	0.3002794679	0.0250666653	-2.617321e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.15e-03	0.3789804331	-0.08872479556508	0.81656706000679	0.15951009071836	-0.52424803906642	-0.12620757449283	0.09559452559357	1.6790275892	-1.2754317130	2.4933476275	0.6746538528	0.3002794755	0.0250666652	-6.475009e-09	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.20e-03	0.3789804301	-0.10118834290955	0.81511641251482	0.40766924169876	-0.36617654696662	-0.05830649040716	-0.14719720818467	1.6943042107	-0.7318306435	-1.9479459635	0.6746538467	0.3002794742	0.0250666649	-1.421159e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.26e-03	0.3789804304	-0.11421325274372	0.81339362374331	-0.53995325879937	-0.09343417066417	0.15350068009568	-0.03878409326057	1.7102999752	-2.9702481920	-0.2474843656	0.6746538542	0.3002794659	0.0250666647	-1.513578e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.32e-03	0.3789804343	-0.12782197530386	0.81136638222658	0.35096303499465	0.42083775275403	0.06769106096715	-0.14312436902081	1.7270512535	0.8756866709	-1.1290197043	0.6746538636	0.3002794661	0.0250666647	-5.603789e-09	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.38e-03	  0.37898043	-0.14203325706181	0.80899963191738	0.52242574574024	0.16538079914093	-0.11271605927304	-0.11118343001647	1.7445916346	0.3065823377	-2.3630395497	0.6746538506	0.3002794685	0.0250666651	-1.578094e-08	0.000000e+00    1.583246e-01 1.03499999999999999997
1	1.45e-03	0.3789804282	-0.15686761941272	0.80625454672481	-0.47066142020551	-0.28063730808959	-0.11533859644552	0.10846046910430	1.7629589556	-2.6039265476	2.3869183137	0.6746538441	0.3002794712	0.0250666652	-1.951538e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.51e-03	  0.378980425	-0.17234444654270	0.80308855272083	0.54796022122161	-0.00436720164583	-0.00141229983822	0.15831825771568	1.7821920844	-0.0079697559	1.5797167280	0.6746538318	0.3002794765	0.0250666653	-2.642624e-08	0.000000e+00    1.583246e-01 1.03499999999999999997
1	1.58e-03	0.3789804249	-0.18848279662590	0.79945486363919	-0.00618394197729	0.54794271674355	0.15055725724251	0.04898139532503	1.8023323225	1.5820815931	0.3145339646	0.6746538436	0.3002794620	0.0250666648	-2.961267e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.66e-03	  0.378980425	-0.20529938765645	0.79530245350547	-0.20938169552757	-0.50639785041442	-0.15126897993013	0.04673714681810	1.8234213865	-1.9628628926	2.8419295467	0.6746538311	0.3002794773	0.0250666652	-2.636791e-08	0.000000e+00    1.583246e-01 1.03499999999999999997
1	1.74e-03	0.3789804284	-0.22281108214979	0.79057514818136	-0.47370020680276	-0.27547701698106	-0.10110069716867	-0.12184134816253	1.8455050339	-2.6148550741	-2.2634299160	0.6746538433	0.3002794728	0.0250666651	-1.884944e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.82e-03	0.3789804297	-0.24103258250922	0.78521152576177	-0.47718589116708	-0.26939394664822	0.03936621364701	-0.15335242586258	1.8686308645	-2.6276494299	-1.3195178382	0.6746538460	0.3002794732	0.0250666653	-1.546535e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	1.91e-03	0.3789804234	-0.25997430036656	0.77914517009518	0.54762454783353	0.01966787831818	0.15760337681744	-0.01509437664513	1.8928463068	0.0358994653	-0.0954832124	0.6746538329	0.3002794708	0.0250666646	-3.164829e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	2.00e-03	0.3789804255	-0.27964518622768	0.77230331247556	0.45941323997465	0.29869540974518	0.08146899512054	0.13575517464364	1.9182030381	0.5764927357	1.0302907638	0.6746538366	0.3002794729	0.0250666646	-2.588363e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	2.09e-03	0.3789804338	-0.30005133157751	0.76460647070293	0.43351846500287	0.33517340758323	-0.13002435176549	0.09033456320483	1.9447562454	0.6581512221	2.5343981252	0.6746538566	0.3002794726	0.0250666654	-5.366934e-09	0.000000e+00      1.583246e-01 1.03499999999999999997
1	2.19e-03	0.3789804321	-0.32119251396565	0.75596906494767	-0.33842961251559	0.43098127890478	0.15156230748580	-0.04577698499586	1.9725612698	2.2364806769	-0.2933218941	0.6746538582	0.3002794654	0.0250666654	-1.101499e-08	0.000000e+00      1.583246e-01 1.03499999999999999997
1	2.29e-03	0.3789804332	-0.34306389144534	0.74629821286369	0.34143208400336	0.42860658349020	-0.01894645409800	-0.15718682239736	2.0016770380	0.8981261734	-1.6907522514	0.6746538561	0.3002794714	0.0250666653	-7.206561e-09	0.000000e+00      1.583246e-01 1.03499999999999999997
1	2.40e-03	0.3789804612	-0.36565472467561	0.73549358459951	-0.45284740903349	-0.30855852345161	-0.02783229579927	-0.15585900102382	2.0321657954	-2.5434769342	-1.7475072430	0.6746541907	0.3002791383	0.0250666649	-6.182780e-09	0.000000e+00      1.583246e-01 1.03499999999999999997
1	2.51e-03	0.3789804345	-0.38894686943281	0.72344605783807	-0.49818612062081	0.22823245321482	-0.15825309454034	-0.00475638590192	2.0640934452	2.7120010004	-3.1115461355	0.6746538658	0.3002794635	0.0250666651	-5.538865e-09	0.000000e+00      1.583246e-01 1.03499999999999999997
1	2.63e-03	  0.378980431	-0.41291141010054	0.71004083296551	-0.32116455093894	-0.44399644811007	-0.14960393936156	-0.05182013070097	2.0975256630	-2.1970217331	-2.8081445125	0.6746538171	0.3002795147	0.0250666646	-3.597904e-09	0.000000e+00    1.583246e-01 1.03499999999999999997
1	2.75e-03	0.3789804316	-0.43751113168516	0.69515309840829	0.36602096656192	0.40780897927836	0.01588539303040	-0.15752561454392	2.1325346498	0.8393473076	-1.4702928551	0.6746538206	0.3002795115	0.0250666649	-2.932774e-09	0.000000e+00      1.583246e-01 1.03499999999999999997
1	2.88e-03	0.3789804327	-0.46269612588260	0.67865023916904	0.22119946017870	0.50134845620284	-0.00934434663209	-0.15804856207827	2.1691951561	1.1552769863	-1.6298508438	0.6746538520	0.3002794757	0.0250666648	-7.459722e-09	0.000000e+00      1.583246e-01 1.03499999999999999997
1	3.02e-03	  0.378980432	-0.48840152779097	0.66039213800343	0.54646051570196	-0.04074810714887	-0.05222199990082	-0.14946413409157	2.2075841627	-0.0744295941	-1.9069319425	0.6746538283	0.3002795035	0.0250666647	-3.603858e-09	0.000000e+00    1.583246e-01 1.03499999999999999997
