1  1.00e-03  0.2763643707 64636.88 0.97999999999999999996
1  1.05e-03  0.2763643689 64636.88 0.97999999999999999996
1  1.10e-03  0.2763643708 64636.88 0.97999999999999999996
1  1.15e-03  0.2763643742 64636.88 0.97999999999999999996
1  1.20e-03  0.2763643708 64636.88 0.97999999999999999996
1  1.26e-03  0.2763643737 64636.88 0.97999999999999999996
1  1.32e-03  0.2763643735 64636.88 0.97999999999999999996
1  1.38e-03  0.2763643735 64636.88 0.97999999999999999996
1  1.45e-03  0.2763643724 64636.88 0.97999999999999999996
1  1.51e-03  0.2763643685 64636.88 0.97999999999999999996
1  1.58e-03  0.2763643674 64636.88 0.97999999999999999996
1  1.66e-03  0.2763643689 64636.88 0.97999999999999999996
1  1.74e-03  0.2763643695 64636.88 0.97999999999999999996
1  1.82e-03  0.27636437 64636.88 0.97999999999999999996
1  1.91e-03  0.2763643682 64636.88 0.97999999999999999996
1  2.00e-03  0.2763643694 64636.88 0.97999999999999999996
1  2.09e-03  0.2763643694 64636.88 0.97999999999999999996
1  2.19e-03  0.2763643736 64636.88 0.97999999999999999996
1  2.29e-03  0.2763643723 64636.88 0.97999999999999999996
1  2.40e-03  0.2763643736 64636.88 0.97999999999999999996
1  2.51e-03  0.2763643724 64636.88 0.97999999999999999996
1  2.63e-03  0.276364374 64636.88 0.97999999999999999996
1  2.75e-03  0.2763643734 64636.88 0.97999999999999999996
1  2.88e-03  0.2763643751 64636.88 0.97999999999999999996
1  3.02e-03  0.2763643861 64636.88 0.97999999999999999996
1  3.16e-03  0.2763643758 64636.88 0.97999999999999999996
1  3.31e-03  0.2763643744 64636.88 0.97999999999999999996
1  3.47e-03  0.2763643749 64636.88 0.97999999999999999996
1  3.63e-03  0.2763643703 64636.88 0.97999999999999999996
1  3.80e-03  0.2763643729 64636.88 0.97999999999999999996
1  3.98e-03  0.276364373 64636.88 0.97999999999999999996
1  4.17e-03  0.276364371 64636.88 0.97999999999999999996
1  4.37e-03  0.2763642434 64636.88 0.97999999999999999996
1  4.57e-03  0.2763643726 64636.88 0.97999999999999999996
1  4.79e-03  0.2763643719 64636.88 0.97999999999999999996
1  5.01e-03  0.2763643747 64636.88 0.97999999999999999996
1  5.25e-03  0.2763643726 64636.88 0.97999999999999999996
1  5.50e-03  0.2763643707 64636.88 0.97999999999999999996
1  5.75e-03  0.2763643669 64636.88 0.97999999999999999996
1  6.03e-03  0.2763643737 64636.88 0.97999999999999999996
1  6.31e-03  0.2763643754 64636.88 0.97999999999999999996
1  6.61e-03  0.2763643659 64636.88 0.97999999999999999996
1  6.92e-03  0.2763643719 64636.88 0.97999999999999999996
1  7.24e-03  0.2763643731 64636.88 0.97999999999999999996
1  7.59e-03  0.2763643745 64636.88 0.97999999999999999996
1  7.94e-03  0.2763643722 64636.88 0.97999999999999999996
1  8.32e-03  0.2763643689 64636.88 0.97999999999999999996
1  8.71e-03  0.276364363 64636.88 0.97999999999999999996
1  9.12e-03  0.2763643686 64636.88 0.97999999999999999996
1  9.55e-03  0.2763643679 64636.88 0.97999999999999999996
1  1.00e-02  0.2763643729 64636.88 0.97999999999999999996
1  1.05e-02  0.2763643681 64636.88 0.97999999999999999996
1  1.10e-02  0.276364369 64636.88 0.97999999999999999996
1  1.15e-02  0.2763643759 64636.88 0.97999999999999999996
1  1.20e-02  0.2763643769 64636.88 0.97999999999999999996
1  1.26e-02  0.2763643721 64636.88 0.97999999999999999996
1  1.32e-02  0.2763643762 64636.88 0.97999999999999999996
1  1.38e-02  0.2763643809 64636.88 0.97999999999999999996
1  1.45e-02  0.2763643769 64636.88 0.97999999999999999996
1  1.51e-02  0.276364375 64636.88 0.97999999999999999996
1  1.58e-02  0.2763643805 64636.88 0.97999999999999999996
1  1.66e-02  0.2763643785 64636.88 0.97999999999999999996
1  1.74e-02  0.2763643736 64636.88 0.97999999999999999996
1  1.82e-02  0.2763643809 64636.88 0.97999999999999999996
1  1.91e-02  0.2763643731 64636.88 0.97999999999999999996
1  2.00e-02  0.2763643729 64636.88 0.97999999999999999996
1  2.09e-02  0.2763643842 64636.88 0.97999999999999999996
1  2.19e-02  0.2763643815 64636.88 0.97999999999999999996
1  2.29e-02  0.2763643848 64636.88 0.97999999999999999996
1  2.40e-02  0.2763643724 64636.88 0.97999999999999999996
1  2.51e-02  0.2763642642 64636.88 0.97999999999999999996
1  2.63e-02  0.2763645516 64636.88 0.97999999999999999996
1  2.75e-02  0.2763643605 64636.88 0.97999999999999999996
1  2.88e-02  0.2763643956 64636.88 0.97999999999999999996
1  3.02e-02  0.2763643862 64636.88 0.97999999999999999996
1  3.16e-02  0.2763644184 64636.88 0.97999999999999999996
1  3.31e-02  0.2763643844 64636.88 0.97999999999999999996
1  3.47e-02  0.2763643836 64636.88 0.97999999999999999996
1  3.63e-02  0.276364386 64636.88 0.97999999999999999996
1  3.80e-02  0.276364363 64636.88 0.97999999999999999996
1  3.98e-02  0.2763643926 64636.88 0.97999999999999999996
1  4.17e-02  0.2763640573 64636.88 0.97999999999999999996
1  4.37e-02  0.2763643604 64636.88 0.97999999999999999996
1  4.57e-02  0.276364295 64636.88 0.97999999999999999996
1  4.79e-02  0.2763643572 64636.88 0.97999999999999999996
1  5.01e-02  0.2763643597 64636.88 0.97999999999999999996
1  5.25e-02  0.2763643793 64636.88 0.97999999999999999996
1  5.50e-02  0.2763643749 64636.88 0.97999999999999999996
1  5.75e-02  0.276364387 64636.88 0.97999999999999999996
1  6.03e-02  0.276364382 64636.88 0.97999999999999999996
1  6.31e-02  0.2763643576 64636.88 0.97999999999999999996
1  6.61e-02  0.2763643918 64636.88 0.97999999999999999996
1  6.92e-02  0.2763643674 64636.88 0.97999999999999999996
1  7.24e-02  0.2763964868 64636.88 0.97999999999999999996
1  7.59e-02  0.2763644121 64636.88 0.97999999999999999996
1  7.94e-02  0.2763644011 64636.88 0.97999999999999999996
1  8.32e-02  0.2763644142 64636.88 0.97999999999999999996
1  8.71e-02  0.2763642291 64636.88 0.97999999999999999996
1  9.12e-02  0.2763643306 64636.88 0.97999999999999999996
1  9.55e-02  0.2763643268 64636.88 0.97999999999999999996
1  1.00e-01  0.2763643214 64636.88 0.97999999999999999996
1  1.05e-01  0.276364326 64636.88 0.97999999999999999996
1  1.10e-01  0.2763643241 64636.88 0.97999999999999999996
1  1.15e-01  0.2763643807 64636.88 0.97999999999999999996
1  1.20e-01  0.2763644427 64636.88 0.97999999999999999996
1  1.26e-01  0.2763643664 64636.88 0.97999999999999999996
1  1.32e-01  0.2763643412 64636.88 0.97999999999999999996
1  1.38e-01  0.2763643112 64636.88 0.97999999999999999996
1  1.45e-01  0.2763635971 64636.88 0.97999999999999999996
1  1.51e-01  0.2763643239 64636.88 0.97999999999999999996
1  1.58e-01  0.2763644327 64636.88 0.97999999999999999996
1  1.66e-01  0.2763641973 64636.88 0.97999999999999999996
1  1.74e-01  0.2763644355 64636.88 0.97999999999999999996
1  1.82e-01  0.2763644491 64636.88 0.97999999999999999996
1  1.91e-01  0.276364425 64636.88 0.97999999999999999996
1  2.00e-01  0.2763643958 64636.88 0.97999999999999999996
1  2.09e-01  0.276364384 64636.88 0.97999999999999999996
1  2.19e-01  0.2763644194 64636.88 0.97999999999999999996
1  2.29e-01  0.2763644769 64636.88 0.97999999999999999996
1  2.40e-01  0.2763644719 64636.88 0.97999999999999999996
1  2.51e-01  0.2763643665 64636.88 0.97999999999999999996
1  2.63e-01  0.2763644353 64636.88 0.97999999999999999996
1  2.75e-01  0.2763644676 64636.88 0.97999999999999999996
1  2.88e-01  0.2763643081 64636.88 0.97999999999999999996
1  3.02e-01  0.2763642895 64636.88 0.97999999999999999996
1  3.16e-01  0.2763639289 64636.88 0.97999999999999999996
1  3.31e-01  0.2763644658 64636.88 0.97999999999999999996
1  3.47e-01  0.2763643076 64636.88 0.97999999999999999996
1  3.63e-01  0.276364392 64636.88 0.97999999999999999996
1  3.80e-01  0.2763644712 64636.88 0.97999999999999999996
1  3.98e-01  0.2763645433 64636.88 0.97999999999999999996
1  4.17e-01  0.2763644378 64636.88 0.97999999999999999996
1  4.37e-01  0.2763645472 64636.88 0.97999999999999999996
1  4.57e-01  0.2763644205 64636.88 0.97999999999999999996
1  4.79e-01  0.276364443 64636.88 0.97999999999999999996
1  5.01e-01  0.2763647026 64636.88 0.97999999999999999996
1  5.25e-01  0.2763647542 64636.88 0.97999999999999999996
1  5.50e-01  0.276364761 64636.88 0.97999999999999999996
1  5.75e-01  0.2763642996 64636.88 0.97999999999999999996
1  6.03e-01  0.2763640647 64636.88 0.97999999999999999996
1  6.31e-01  0.2763644022 64636.88 0.97999999999999999996
1  6.61e-01  0.2763647963 64636.88 0.97999999999999999996
1  6.92e-01  0.2763659765 64636.88 0.97999999999999999996
1  7.24e-01  0.2763644873 64636.88 0.97999999999999999996
1  7.59e-01  0.2763646574 64636.88 0.97999999999999999996
1  7.94e-01  0.2763645267 64636.88 0.97999999999999999996
1  8.32e-01  0.2763648337 64636.88 0.97999999999999999996
1  8.71e-01  0.2763647313 64636.88 0.97999999999999999996
1  9.12e-01  0.2763648357 64636.88 0.97999999999999999996
1  9.55e-01  0.2763659362 64636.88 0.97999999999999999996
1  1.00e+00  0.2763643553 64636.88 0.97999999999999999996
1  1.05e+00  0.2763648936 64636.88 0.97999999999999999996
1  1.10e+00  0.2763644197 64636.88 0.97999999999999999996
1  1.15e+00  0.276365218 64636.88 0.97999999999999999996
1  1.20e+00  0.2763648537 64636.88 0.97999999999999999996
1  1.26e+00  0.2763652762 64636.88 0.97999999999999999996
1  1.32e+00  0.2763679301 64636.88 0.97999999999999999996
1  1.38e+00  0.2763643507 64636.88 0.97999999999999999996
1  1.45e+00  0.2763649133 64636.88 0.97999999999999999996
1  1.51e+00  0.2763648308 64636.88 0.97999999999999999996
1  1.58e+00  0.2763647064 64636.88 0.97999999999999999996
1  1.66e+00  0.2763651331 64636.88 0.97999999999999999996
1  1.74e+00  0.2763663048 64636.88 0.97999999999999999996
1  1.82e+00  0.2763657078 64636.88 0.97999999999999999996
1  1.91e+00  0.2763647856 64636.88 0.97999999999999999996
1  2.00e+00  0.2763657716 64636.88 0.97999999999999999996
1  2.09e+00  0.2763545862 64636.88 0.97999999999999999996
1  2.19e+00  0.276364439 64636.88 0.97999999999999999996
1  2.29e+00  0.2763667196 64636.88 0.97999999999999999996
1  2.40e+00  0.2763653029 64636.88 0.97999999999999999996
1  2.51e+00  0.2763649156 64636.88 0.97999999999999999996
1  2.63e+00  0.2763657334 64636.88 0.97999999999999999996
1  2.75e+00  0.2763637606 64636.88 0.97999999999999999996
1  2.88e+00  0.2763658109 64636.88 0.97999999999999999996
1  3.02e+00  0.2763667725 64636.88 0.97999999999999999996
1  3.16e+00  0.2763661073 64636.88 0.97999999999999999996
1  3.31e+00  0.2763645941 64636.88 0.97999999999999999996
1  3.47e+00  0.2763652591 64636.88 0.97999999999999999996
1  3.63e+00  0.2763655443 64636.88 0.97999999999999999996
1  3.80e+00  0.2763669005 64636.88 0.97999999999999999996
1  3.98e+00  0.2763649115 64636.88 0.97999999999999999996
1  4.17e+00  0.2763669359 64636.88 0.97999999999999999996
1  4.37e+00  0.2763657126 64636.88 0.97999999999999999996
1  4.57e+00  0.276367706 64636.88 0.97999999999999999996
1  4.79e+00  0.2763660677 64636.88 0.97999999999999999996
1  5.01e+00  0.2763683839 64636.88 0.97999999999999999996
1  5.25e+00  0.276360948 64636.88 0.97999999999999999996
1  5.50e+00  0.2763650112 64636.88 0.97999999999999999996
1  5.75e+00  0.2763730947 64636.88 0.97999999999999999996
1  6.03e+00  0.2763636084 64636.88 0.97999999999999999996
1  6.31e+00  0.2763663748 64636.88 0.97999999999999999996
1  6.61e+00  0.2763656893 64636.88 0.97999999999999999996
1  6.92e+00  0.2763698831 64636.88 0.97999999999999999996
1  7.24e+00  0.2763647784 64636.88 0.97999999999999999996
1  7.59e+00  0.2763584023 64636.88 0.97999999999999999996
1  7.94e+00  0.2763800615 64636.88 0.97999999999999999996
1  8.32e+00  0.2763654737 64636.88 0.97999999999999999996
1  8.71e+00  0.2763649472 64636.88 0.97999999999999999996
1  9.12e+00  0.2763728446 64636.88 0.97999999999999999996
