1.78e+03  0.2855533149
1.86e+03  0.2645116367
1.94e+03  0.2768258703
2.03e+03  0.272253702
2.12e+03  0.2683654289
2.22e+03  0.278311001
2.32e+03  0.3001766315
2.42e+03  0.2923260932
2.53e+03  0.2777194138
2.65e+03  0.3239075251
2.77e+03  0.3023038044
2.89e+03  0.2760579416
3.03e+03  0.298065055
3.16e+03  0.3034818742
3.31e+03  0.285604853
3.46e+03  0.2465338248
3.61e+03  0.2447572391
3.78e+03  0.2871429857
3.95e+03  0.220202466
4.12e+03  0.2760950063
4.31e+03  0.1881704566
4.51e+03  0.2757310287
4.71e+03  0.2114213461
4.92e+03  0.2179243954
5.15e+03  0.1639144433
5.38e+03  0.2168589542
5.62e+03  0.1620051846
5.88e+03  0.2264974641
6.14e+03  0.1565637136
6.42e+03  0.3272027885
6.71e+03  0.2965480903
7.02e+03  0.2423048494
7.33e+03  0.3285535759
7.67e+03  0.3119057577
8.01e+03  0.3258770511
8.38e+03  0.2614804956
8.76e+03  0.3956494256
9.15e+03  0.2609969608
9.57e+03  0.2820634735
1.00e+04  0.4409237092
1.05e+04  0.4087339491
1.09e+04  0.3052567272
1.14e+04  0.2306723892
1.19e+04  0.2523873767
1.25e+04  0.3258029307
1.30e+04  0.2669012687
1.36e+04  0.3371270984
1.43e+04  0.2850777243
1.49e+04  0.3055634026
1.56e+04  0.4124873002
1.63e+04  0.2714130566
1.70e+04  0.3186672069
1.78e+04  0.3785675551
1.86e+04  0.4414844545
1.94e+04  0.4725025051
2.03e+04  0.3798597855
2.12e+04  0.5471971699
2.22e+04  0.5013710692
2.32e+04  0.3005263965
2.42e+04  0.4053048642
2.53e+04  0.3161026132
2.65e+04  0.3576052155
2.77e+04  0.3870983949
2.89e+04  0.4321884164
3.03e+04  0.2834355619
3.16e+04  0.498685159
3.31e+04  0.4913546937
3.46e+04  0.2673712801
3.61e+04  0.2969123158
3.78e+04  0.3998482295
3.95e+04  0.3803335826
4.12e+04  0.5005766728
4.31e+04  0.4779681017
4.51e+04  0.3371469621
4.71e+04  0.4525880901
4.92e+04  0.2503921114
5.15e+04  0.2811404131
5.38e+04  0.2757512069
5.62e+04  0.5052167648
5.88e+04  0.3121190888
6.14e+04  0.3844288868
6.42e+04  0.6479708065
6.71e+04  0.3894469356
7.02e+04  0.2987358039
7.33e+04  0.5166670616
7.67e+04  0.44618375
8.01e+04  0.2418276705
8.38e+04  0.2511751641
8.76e+04  0.311770558
9.15e+04  0.2741978264
9.57e+04  0.2618695616
1.00e+05  0.31732934
1.05e+05  0.3217359936
1.09e+05  0.2501770845
1.14e+05  0.2247387088
1.19e+05  0.316070377
1.25e+05  0.4407642191
1.30e+05  0.4747780855
1.36e+05  0.3965066685
1.43e+05  0.2938347376
1.49e+05  0.2641993603
1.56e+05  0.3303017223
1.63e+05  0.4381375864
1.70e+05  0.5128440675
1.78e+05  0.5130555385
1.86e+05  0.4479219339
1.94e+05  0.3591919818
2.03e+05  0.2910676195
2.12e+05  0.2683917847
2.22e+05  0.2909956323
2.32e+05  0.34083927
2.42e+05  0.3940541794
2.53e+05  0.4311552708
2.65e+05  0.4422490578
2.77e+05  0.4273031367
2.89e+05  0.3932813604
3.03e+05  0.350241555
3.16e+05  0.3079351175
3.31e+05  0.2736480403
3.46e+05  0.2513621754
3.61e+05  0.2419327019
3.78e+05  0.2438516099
3.95e+05  0.2542090874
4.12e+05  0.269582796
4.31e+05  0.2867127411
4.51e+05  0.3029213624
4.71e+05  0.3163034322
4.92e+05  0.3257416168
5.15e+05  0.3308104569
5.38e+05  0.331624087
5.62e+05  0.3286693125
5.88e+05  0.3226510923
6.14e+05  0.3143649467
6.42e+05  0.3042716936
6.71e+05  0.2924371037
7.02e+05  0.2805795886
7.33e+05  0.2692997242
7.67e+05  0.2590269225
8.01e+05  0.2502641036
8.38e+05  0.2426612474
8.76e+05  0.2365224542
9.15e+05  0.2318100222
9.57e+05  0.2284312112
1.00e+06  0.2263220398
1.05e+06  0.2251833985
1.09e+06  0.2249535988
1.14e+06  0.2254810493
1.19e+06  0.2266089359
1.25e+06  0.2282211675
1.30e+06  0.2302012857
1.36e+06  0.2324467861
1.43e+06  0.2348700584
1.49e+06  0.2373493465
1.56e+06  0.2399190771
1.63e+06  0.2424851685
1.70e+06  0.2450090353
1.78e+06  0.2474610278
1.86e+06  0.2497707149
1.94e+06  0.2520209537
2.03e+06  0.2541514409
2.12e+06  0.256155935
2.22e+06  0.2579916533
2.32e+06  0.2597408787
2.42e+06  0.2613632405
2.53e+06  0.2628622887
2.65e+06  0.2642427332
2.77e+06  0.2654817589
2.89e+06  0.2666442045
3.03e+06  0.2677058542
3.16e+06  0.268673175
3.31e+06  0.2695320899
3.46e+06  0.2703316852
3.61e+06  0.2710557895
3.78e+06  0.2717103093
3.95e+06  0.2723008671
4.12e+06  0.2728194973
4.31e+06  0.2732989022
4.51e+06  0.2737292299
4.71e+06  0.2741148312
4.92e+06  0.2744505173
5.15e+06  0.2747592844
5.38e+06  0.2750344576
5.62e+06  0.2752792019
5.88e+06  0.2754964212
6.14e+06  0.2756829996
6.42e+06  0.2758534385
6.71e+06  0.2760036095
7.02e+06  0.2761355354
7.33e+06  0.2762510562
7.67e+06  0.2763482606
8.01e+06  0.276436163
8.38e+06  0.2765121962
8.76e+06  0.2765776092
9.15e+06  0.2766310938
9.57e+06  0.2766787737
1.00e+07  0.2767188871
