1  1.00e-03  0.5452251389  1.604661e-01 1.04899999999999999994
1  1.05e-03  0.5452251312  1.604661e-01 1.04899999999999999994
1  1.10e-03  0.5452251284  1.604661e-01 1.04899999999999999994
1  1.15e-03  0.545225137  1.604661e-01 1.04899999999999999994
1  1.20e-03  0.5452251339  1.604661e-01 1.04899999999999999994
1  1.26e-03  0.545225135  1.604661e-01 1.04899999999999999994
1  1.32e-03  0.5452251398  1.604661e-01 1.04899999999999999994
1  1.38e-03  0.5452251316  1.604661e-01 1.04899999999999999994
1  1.45e-03  0.5452251317  1.604661e-01 1.04899999999999999994
1  1.51e-03  0.5452251235  1.604661e-01 1.04899999999999999994
1  1.58e-03  0.5452251273  1.604661e-01 1.04899999999999999994
1  1.66e-03  0.5452251259  1.604661e-01 1.04899999999999999994
1  1.74e-03  0.545225134  1.604661e-01 1.04899999999999999994
1  1.82e-03  0.5452251363  1.604661e-01 1.04899999999999999994
1  1.91e-03  0.545225121  1.604661e-01 1.04899999999999999994
1  2.00e-03  0.5452251241  1.604661e-01 1.04899999999999999994
1  2.09e-03  0.5452251377  1.604661e-01 1.04899999999999999994
1  2.19e-03  0.545225138  1.604661e-01 1.04899999999999999994
1  2.29e-03  0.5452251359  1.604661e-01 1.04899999999999999994
1  2.40e-03  0.5452251431  1.604661e-01 1.04899999999999999994
1  2.51e-03  0.5452251447  1.604661e-01 1.04899999999999999994
1  2.63e-03  0.5452251321  1.604661e-01 1.04899999999999999994
1  2.75e-03  0.5452251293  1.604661e-01 1.04899999999999999994
1  2.88e-03  0.5452251385  1.604661e-01 1.04899999999999999994
1  3.02e-03  0.5452251279  1.604661e-01 1.04899999999999999994
1  3.16e-03  0.5452251269  1.604661e-01 1.04899999999999999994
1  3.31e-03  0.5452251354  1.604661e-01 1.04899999999999999994
1  3.47e-03  0.5452251384  1.604661e-01 1.04899999999999999994
1  3.63e-03  0.5452251339  1.604661e-01 1.04899999999999999994
1  3.80e-03  0.545225132  1.604661e-01 1.04899999999999999994
