1  1.00e-03  0.4495007904 -10.445139999999999 0.99099999999999999998
1  1.05e-03  0.4495007885 -10.445139999999999 0.99099999999999999998
1  1.10e-03  0.4495007936 -10.445139999999999 0.99099999999999999998
1  1.15e-03  0.4495007873 -10.445139999999999 0.99099999999999999998
1  1.20e-03  0.4495007933 -10.445139999999999 0.99099999999999999998
1  1.26e-03  0.4495007946 -10.445139999999999 0.99099999999999999998
1  1.32e-03  0.449500794 -10.445139999999999 0.99099999999999999998
1  1.38e-03  0.4495007976 -10.445139999999999 0.99099999999999999998
1  1.45e-03  0.4495007936 -10.445139999999999 0.99099999999999999998
1  1.51e-03  0.4495007928 -10.445139999999999 0.99099999999999999998
1  1.58e-03  0.4495007949 -10.445139999999999 0.99099999999999999998
1  1.66e-03  0.4495007875 -10.445139999999999 0.99099999999999999998
1  1.74e-03  0.4495007937 -10.445139999999999 0.99099999999999999998
1  1.82e-03  0.4495007941 -10.445139999999999 0.99099999999999999998
1  1.91e-03  0.4495007949 -10.445139999999999 0.99099999999999999998
1  2.00e-03  0.4495007923 -10.445139999999999 0.99099999999999999998
1  2.09e-03  0.4495007947 -10.445139999999999 0.99099999999999999998
1  2.19e-03  0.4495007956 -10.445139999999999 0.99099999999999999998
1  2.29e-03  0.4495007921 -10.445139999999999 0.99099999999999999998
1  2.40e-03  0.4495007865 -10.445139999999999 0.99099999999999999998
1  2.51e-03  0.4495007909 -10.445139999999999 0.99099999999999999998
1  2.63e-03  0.4495007888 -10.445139999999999 0.99099999999999999998
1  2.75e-03  0.4495007937 -10.445139999999999 0.99099999999999999998
1  2.88e-03  0.4495007934 -10.445139999999999 0.99099999999999999998
1  3.02e-03  0.4495008097 -10.445139999999999 0.99099999999999999998
1  3.16e-03  0.4495007958 -10.445139999999999 0.99099999999999999998
1  3.31e-03  0.4495007945 -10.445139999999999 0.99099999999999999998
1  3.47e-03  0.44950079 -10.445139999999999 0.99099999999999999998
1  3.63e-03  0.4495007939 -10.445139999999999 0.99099999999999999998
1  3.80e-03  0.4495007927 -10.445139999999999 0.99099999999999999998
1  3.98e-03  0.4495007867 -10.445139999999999 0.99099999999999999998
1  4.17e-03  0.449500794 -10.445139999999999 0.99099999999999999998
1  4.37e-03  0.4495007882 -10.445139999999999 0.99099999999999999998
1  4.57e-03  0.4495007844 -10.445139999999999 0.99099999999999999998
1  4.79e-03  0.4495007891 -10.445139999999999 0.99099999999999999998
1  5.01e-03  0.4495007828 -10.445139999999999 0.99099999999999999998
1  5.25e-03  0.4495007851 -10.445139999999999 0.99099999999999999998
1  5.50e-03  0.4495007972 -10.445139999999999 0.99099999999999999998
1  5.75e-03  0.4495007889 -10.445139999999999 0.99099999999999999998
1  6.03e-03  0.4495007836 -10.445139999999999 0.99099999999999999998
1  6.31e-03  0.4495007962 -10.445139999999999 0.99099999999999999998
1  6.61e-03  0.4495007863 -10.445139999999999 0.99099999999999999998
1  6.92e-03  0.449500796 -10.445139999999999 0.99099999999999999998
1  7.24e-03  0.4495007929 -10.445139999999999 0.99099999999999999998
1  7.59e-03  0.4495007865 -10.445139999999999 0.99099999999999999998
1  7.94e-03  0.4495007842 -10.445139999999999 0.99099999999999999998
1  8.32e-03  0.4495007823 -10.445139999999999 0.99099999999999999998
1  8.71e-03  0.4495007782 -10.445139999999999 0.99099999999999999998
1  9.12e-03  0.4495007615 -10.445139999999999 0.99099999999999999998
1  9.55e-03  0.4495007872 -10.445139999999999 0.99099999999999999998
1  1.00e-02  0.449500771 -10.445139999999999 0.99099999999999999998
1  1.05e-02  0.4495007873 -10.445139999999999 0.99099999999999999998
1  1.10e-02  0.4495007741 -10.445139999999999 0.99099999999999999998
1  1.15e-02  0.4495007759 -10.445139999999999 0.99099999999999999998
1  1.20e-02  0.449500779 -10.445139999999999 0.99099999999999999998
1  1.26e-02  0.4495007794 -10.445139999999999 0.99099999999999999998
1  1.32e-02  0.4495007806 -10.445139999999999 0.99099999999999999998
1  1.38e-02  0.4495007679 -10.445139999999999 0.99099999999999999998
1  1.45e-02  0.4495007757 -10.445139999999999 0.99099999999999999998
1  1.51e-02  0.4495007794 -10.445139999999999 0.99099999999999999998
1  1.58e-02  0.4495007685 -10.445139999999999 0.99099999999999999998
1  1.66e-02  0.4495007654 -10.445139999999999 0.99099999999999999998
1  1.74e-02  0.4495007807 -10.445139999999999 0.99099999999999999998
1  1.82e-02  0.4495007624 -10.445139999999999 0.99099999999999999998
1  1.91e-02  0.4495007835 -10.445139999999999 0.99099999999999999998
1  2.00e-02  0.449500777 -10.445139999999999 0.99099999999999999998
1  2.09e-02  0.4495007628 -10.445139999999999 0.99099999999999999998
1  2.19e-02  0.4495007714 -10.445139999999999 0.99099999999999999998
1  2.29e-02  0.4495007555 -10.445139999999999 0.99099999999999999998
1  2.40e-02  0.4495007865 -10.445139999999999 0.99099999999999999998
1  2.51e-02  0.4495007642 -10.445139999999999 0.99099999999999999998
1  2.63e-02  0.4495007666 -10.445139999999999 0.99099999999999999998
1  2.75e-02  0.4495007605 -10.445139999999999 0.99099999999999999998
1  2.88e-02  0.4495007532 -10.445139999999999 0.99099999999999999998
1  3.02e-02  0.4495008006 -10.445139999999999 0.99099999999999999998
1  3.16e-02  0.4495007636 -10.445139999999999 0.99099999999999999998
1  3.31e-02  0.4495008029 -10.445139999999999 0.99099999999999999998
1  3.47e-02  0.4495007513 -10.445139999999999 0.99099999999999999998
1  3.63e-02  0.4495003608 -10.445139999999999 0.99099999999999999998
1  3.80e-02  0.449500383 -10.445139999999999 0.99099999999999999998
1  3.98e-02  0.4494491276 -10.445139999999999 0.99099999999999999998
1  4.17e-02  0.4495001512 -10.445139999999999 0.99099999999999999998
1  4.37e-02  0.449500683 -10.445139999999999 0.99099999999999999998
1  4.57e-02  0.4495006691 -10.445139999999999 0.99099999999999999998
1  4.79e-02  0.449500653 -10.445139999999999 0.99099999999999999998
1  5.01e-02  0.4495007034 -10.445139999999999 0.99099999999999999998
1  5.25e-02  0.449500676 -10.445139999999999 0.99099999999999999998
1  5.50e-02  0.4495006628 -10.445139999999999 0.99099999999999999998
1  5.75e-02  0.4495006735 -10.445139999999999 0.99099999999999999998
1  6.03e-02  0.449500729 -10.445139999999999 0.99099999999999999998
1  6.31e-02  0.4495006852 -10.445139999999999 0.99099999999999999998
1  6.61e-02  0.4495006529 -10.445139999999999 0.99099999999999999998
1  6.92e-02  0.4495007395 -10.445139999999999 0.99099999999999999998
1  7.24e-02  0.4495006696 -10.445139999999999 0.99099999999999999998
1  7.59e-02  0.4495006045 -10.445139999999999 0.99099999999999999998
1  7.94e-02  0.4495000952 -10.445139999999999 0.99099999999999999998
1  8.32e-02  0.4495003811 -10.445139999999999 0.99099999999999999998
1  8.71e-02  0.4495006717 -10.445139999999999 0.99099999999999999998
1  9.12e-02  0.4495005441 -10.445139999999999 0.99099999999999999998
1  9.55e-02  0.4495006826 -10.445139999999999 0.99099999999999999998
1  1.00e-01  0.4495006658 -10.445139999999999 0.99099999999999999998
1  1.05e-01  0.4495006119 -10.445139999999999 0.99099999999999999998
1  1.10e-01  0.4495006889 -10.445139999999999 0.99099999999999999998
1  1.15e-01  0.4495005782 -10.445139999999999 0.99099999999999999998
1  1.20e-01  0.4495007136 -10.445139999999999 0.99099999999999999998
1  1.26e-01  0.4495006519 -10.445139999999999 0.99099999999999999998
1  1.32e-01  0.4495005623 -10.445139999999999 0.99099999999999999998
1  1.38e-01  0.449500695 -10.445139999999999 0.99099999999999999998
1  1.45e-01  0.4494988106 -10.445139999999999 0.99099999999999999998
1  1.51e-01  0.4495006844 -10.445139999999999 0.99099999999999999998
1  1.58e-01  0.4495005243 -10.445139999999999 0.99099999999999999998
1  1.66e-01  0.4495005176 -10.445139999999999 0.99099999999999999998
1  1.74e-01  0.4495005266 -10.445139999999999 0.99099999999999999998
1  1.82e-01  0.4495006348 -10.445139999999999 0.99099999999999999998
1  1.91e-01  0.449499636 -10.445139999999999 0.99099999999999999998
1  2.00e-01  0.4495007083 -10.445139999999999 0.99099999999999999998
1  2.09e-01  0.4495004874 -10.445139999999999 0.99099999999999999998
1  2.19e-01  0.4495008929 -10.445139999999999 0.99099999999999999998
1  2.29e-01  0.4495006416 -10.445139999999999 0.99099999999999999998
1  2.40e-01  0.4495005565 -10.445139999999999 0.99099999999999999998
1  2.51e-01  0.4495005851 -10.445139999999999 0.99099999999999999998
1  2.63e-01  0.4495006542 -10.445139999999999 0.99099999999999999998
1  2.75e-01  0.4494999185 -10.445139999999999 0.99099999999999999998
1  2.88e-01  0.4494999674 -10.445139999999999 0.99099999999999999998
1  3.02e-01  0.4495020724 -10.445139999999999 0.99099999999999999998
1  3.16e-01  0.4495006342 -10.445139999999999 0.99099999999999999998
1  3.31e-01  0.449498405 -10.445139999999999 0.99099999999999999998
1  3.47e-01  0.4495005017 -10.445139999999999 0.99099999999999999998
1  3.63e-01  0.4495001888 -10.445139999999999 0.99099999999999999998
1  3.80e-01  0.4495005368 -10.445139999999999 0.99099999999999999998
1  3.98e-01  0.4495005938 -10.445139999999999 0.99099999999999999998
1  4.17e-01  0.4494990396 -10.445139999999999 0.99099999999999999998
1  4.37e-01  0.449500263 -10.445139999999999 0.99099999999999999998
1  4.57e-01  0.4495001497 -10.445139999999999 0.99099999999999999998
1  4.79e-01  0.4495002332 -10.445139999999999 0.99099999999999999998
1  5.01e-01  0.4495001195 -10.445139999999999 0.99099999999999999998
1  5.25e-01  0.4494996814 -10.445139999999999 0.99099999999999999998
1  5.50e-01  0.4494999034 -10.445139999999999 0.99099999999999999998
1  5.75e-01  0.4494968009 -10.445139999999999 0.99099999999999999998
1  6.03e-01  0.449499992 -10.445139999999999 0.99099999999999999998
1  6.31e-01  0.4494996564 -10.445139999999999 0.99099999999999999998
1  6.61e-01  0.4495002696 -10.445139999999999 0.99099999999999999998
1  6.92e-01  0.4495004723 -10.445139999999999 0.99099999999999999998
1  7.24e-01  0.4495005331 -10.445139999999999 0.99099999999999999998
1  7.59e-01  0.4495001254 -10.445139999999999 0.99099999999999999998
1  7.94e-01  0.4495014277 -10.445139999999999 0.99099999999999999998
1  8.32e-01  0.4495002353 -10.445139999999999 0.99099999999999999998
1  8.71e-01  0.4495000213 -10.445139999999999 0.99099999999999999998
1  9.12e-01  0.4494994837 -10.445139999999999 0.99099999999999999998
1  9.55e-01  0.4495003379 -10.445139999999999 0.99099999999999999998
1  1.00e+00  0.4494999455 -10.445139999999999 0.99099999999999999998
1  1.05e+00  0.4495005204 -10.445139999999999 0.99099999999999999998
1  1.10e+00  0.4494996552 -10.445139999999999 0.99099999999999999998
1  1.15e+00  0.449487862 -10.445139999999999 0.99099999999999999998
1  1.20e+00  0.4494994858 -10.445139999999999 0.99099999999999999998
1  1.26e+00  0.4495005101 -10.445139999999999 0.99099999999999999998
1  1.32e+00  0.4494986828 -10.445139999999999 0.99099999999999999998
1  1.38e+00  0.4495010852 -10.445139999999999 0.99099999999999999998
1  1.45e+00  0.4495004735 -10.445139999999999 0.99099999999999999998
1  1.51e+00  0.449499124 -10.445139999999999 0.99099999999999999998
1  1.58e+00  0.4494991637 -10.445139999999999 0.99099999999999999998
1  1.66e+00  0.4495009307 -10.445139999999999 0.99099999999999999998
1  1.74e+00  0.449500442 -10.445139999999999 0.99099999999999999998
1  1.82e+00  0.4494984247 -10.445139999999999 0.99099999999999999998
1  1.91e+00  0.4494980716 -10.445139999999999 0.99099999999999999998
1  2.00e+00  0.4494995772 -10.445139999999999 0.99099999999999999998
1  2.09e+00  0.4494978946 -10.445139999999999 0.99099999999999999998
1  2.19e+00  0.4494979116 -10.445139999999999 0.99099999999999999998
1  2.29e+00  0.4495291124 -10.445139999999999 0.99099999999999999998
1  2.40e+00  0.4494996797 -10.445139999999999 0.99099999999999999998
1  2.51e+00  0.4494930091 -10.445139999999999 0.99099999999999999998
1  2.63e+00  0.4494967878 -10.445139999999999 0.99099999999999999998
1  2.75e+00  0.4494996349 -10.445139999999999 0.99099999999999999998
1  2.88e+00  0.4495145014 -10.445139999999999 0.99099999999999999998
1  3.02e+00  0.4494943532 -10.445139999999999 0.99099999999999999998
1  3.16e+00  0.4495056246 -10.445139999999999 0.99099999999999999998
1  3.31e+00  0.4494976183 -10.445139999999999 0.99099999999999999998
1  3.47e+00  0.4494990867 -10.445139999999999 0.99099999999999999998
1  3.63e+00  0.4494976559 -10.445139999999999 0.99099999999999999998
1  3.80e+00  0.4494960089 -10.445139999999999 0.99099999999999999998
1  3.98e+00  0.4494996405 -10.445139999999999 0.99099999999999999998
1  4.17e+00  0.4494978654 -10.445139999999999 0.99099999999999999998
1  4.37e+00  0.4495005819 -10.445139999999999 0.99099999999999999998
1  4.57e+00  0.449498612 -10.445139999999999 0.99099999999999999998
1  4.79e+00  0.4494969882 -10.445139999999999 0.99099999999999999998
1  5.01e+00  0.4495002918 -10.445139999999999 0.99099999999999999998
1  5.25e+00  0.4495007175 -10.445139999999999 0.99099999999999999998
1  5.50e+00  0.4494943467 -10.445139999999999 0.99099999999999999998
1  5.75e+00  0.4495047428 -10.445139999999999 0.99099999999999999998
1  6.03e+00  0.4494946955 -10.445139999999999 0.99099999999999999998
1  6.31e+00  0.4495000269 -10.445139999999999 0.99099999999999999998
1  6.61e+00  0.4494998057 -10.445139999999999 0.99099999999999999998
1  6.92e+00  0.4495005796 -10.445139999999999 0.99099999999999999998
1  7.24e+00  0.4494761329 -10.445139999999999 0.99099999999999999998
1  7.59e+00  0.4495125566 -10.445139999999999 0.99099999999999999998
1  7.94e+00  0.4495751397 -10.445139999999999 0.99099999999999999998
1  8.32e+00  0.4492530588 -10.445139999999999 0.99099999999999999998
1  8.71e+00  0.4494027507 -10.445139999999999 0.99099999999999999998
1  9.12e+00  0.449607442 -10.445139999999999 0.99099999999999999998
1  9.55e+00  0.4496066491 -10.445139999999999 0.99099999999999999998
1  1.00e+01  0.4494132667 -10.445139999999999 0.99099999999999999998
1  1.05e+01  0.449513472 -10.445139999999999 0.99099999999999999998
1  1.10e+01  0.4495396845 -10.445139999999999 0.99099999999999999998
1  1.15e+01  0.4495505846 -10.445139999999999 0.99099999999999999998
1  1.20e+01  0.4494930423 -10.445139999999999 0.99099999999999999998
1  1.26e+01  0.4494748629 -10.445139999999999 0.99099999999999999998
1  1.32e+01  0.449491187 -10.445139999999999 0.99099999999999999998
1  1.38e+01  0.4494956339 -10.445139999999999 0.99099999999999999998
