1  1.00e-03  0.175896382 -9.9286799999999982 0.94199999999999999999
1  1.05e-03  0.1758963844 -9.9286799999999982 0.94199999999999999999
1  1.10e-03  0.1758963801 -9.9286799999999982 0.94199999999999999999
1  1.15e-03  0.1758963825 -9.9286799999999982 0.94199999999999999999
1  1.20e-03  0.1758963817 -9.9286799999999982 0.94199999999999999999
1  1.26e-03  0.1758963808 -9.9286799999999982 0.94199999999999999999
1  1.32e-03  0.1758963856 -9.9286799999999982 0.94199999999999999999
1  1.38e-03  0.1758963874 -9.9286799999999982 0.94199999999999999999
1  1.45e-03  0.1758963841 -9.9286799999999982 0.94199999999999999999
1  1.51e-03  0.175896387 -9.9286799999999982 0.94199999999999999999
1  1.58e-03  0.1758963872 -9.9286799999999982 0.94199999999999999999
1  1.66e-03  0.175896385 -9.9286799999999982 0.94199999999999999999
1  1.74e-03  0.1758963853 -9.9286799999999982 0.94199999999999999999
1  1.82e-03  0.1758963845 -9.9286799999999982 0.94199999999999999999
1  1.91e-03  0.1758963862 -9.9286799999999982 0.94199999999999999999
1  2.00e-03  0.1758963859 -9.9286799999999982 0.94199999999999999999
1  2.09e-03  0.1758963856 -9.9286799999999982 0.94199999999999999999
1  2.19e-03  0.1758963875 -9.9286799999999982 0.94199999999999999999
1  2.29e-03  0.1758963883 -9.9286799999999982 0.94199999999999999999
1  2.40e-03  0.175896383 -9.9286799999999982 0.94199999999999999999
1  2.51e-03  0.175896389 -9.9286799999999982 0.94199999999999999999
1  2.63e-03  0.175896383 -9.9286799999999982 0.94199999999999999999
1  2.75e-03  0.17589639 -9.9286799999999982 0.94199999999999999999
1  2.88e-03  0.1758963909 -9.9286799999999982 0.94199999999999999999
1  3.02e-03  0.1758963877 -9.9286799999999982 0.94199999999999999999
1  3.16e-03  0.1758963891 -9.9286799999999982 0.94199999999999999999
1  3.31e-03  0.1758963897 -9.9286799999999982 0.94199999999999999999
1  3.47e-03  0.175896385 -9.9286799999999982 0.94199999999999999999
1  3.63e-03  0.1758963915 -9.9286799999999982 0.94199999999999999999
1  3.80e-03  0.1758963918 -9.9286799999999982 0.94199999999999999999
1  3.98e-03  0.1758963804 -9.9286799999999982 0.94199999999999999999
1  4.17e-03  0.1758963947 -9.9286799999999982 0.94199999999999999999
1  4.37e-03  0.1758963869 -9.9286799999999982 0.94199999999999999999
1  4.57e-03  0.1758963847 -9.9286799999999982 0.94199999999999999999
1  4.79e-03  0.1758963956 -9.9286799999999982 0.94199999999999999999
1  5.01e-03  0.1758963854 -9.9286799999999982 0.94199999999999999999
1  5.25e-03  0.1758963898 -9.9286799999999982 0.94199999999999999999
1  5.50e-03  0.1758964006 -9.9286799999999982 0.94199999999999999999
1  5.75e-03  0.1758963994 -9.9286799999999982 0.94199999999999999999
1  6.03e-03  0.1758963971 -9.9286799999999982 0.94199999999999999999
1  6.31e-03  0.175896319 -9.9286799999999982 0.94199999999999999999
1  6.61e-03  0.1758963932 -9.9286799999999982 0.94199999999999999999
1  6.92e-03  0.1758963998 -9.9286799999999982 0.94199999999999999999
1  7.24e-03  0.1758964035 -9.9286799999999982 0.94199999999999999999
1  7.59e-03  0.1758963914 -9.9286799999999982 0.94199999999999999999
1  7.94e-03  0.175896396 -9.9286799999999982 0.94199999999999999999
1  8.32e-03  0.1758964068 -9.9286799999999982 0.94199999999999999999
1  8.71e-03  0.1758963921 -9.9286799999999982 0.94199999999999999999
1  9.12e-03  0.1758964165 -9.9286799999999982 0.94199999999999999999
1  9.55e-03  0.1758964128 -9.9286799999999982 0.94199999999999999999
1  1.00e-02  0.1758963993 -9.9286799999999982 0.94199999999999999999
1  1.05e-02  0.1758964021 -9.9286799999999982 0.94199999999999999999
1  1.10e-02  0.1758964216 -9.9286799999999982 0.94199999999999999999
1  1.15e-02  0.1758963987 -9.9286799999999982 0.94199999999999999999
1  1.20e-02  0.1758963998 -9.9286799999999982 0.94199999999999999999
1  1.26e-02  0.1758964131 -9.9286799999999982 0.94199999999999999999
1  1.32e-02  0.1758964001 -9.9286799999999982 0.94199999999999999999
1  1.38e-02  0.1758963904 -9.9286799999999982 0.94199999999999999999
1  1.45e-02  0.1758963985 -9.9286799999999982 0.94199999999999999999
1  1.51e-02  0.1758964021 -9.9286799999999982 0.94199999999999999999
1  1.58e-02  0.1758961352 -9.9286799999999982 0.94199999999999999999
1  1.66e-02  0.1758964097 -9.9286799999999982 0.94199999999999999999
1  1.74e-02  0.1758964126 -9.9286799999999982 0.94199999999999999999
1  1.82e-02  0.1758964042 -9.9286799999999982 0.94199999999999999999
1  1.91e-02  0.1758957115 -9.9286799999999982 0.94199999999999999999
1  2.00e-02  0.1758964413 -9.9286799999999982 0.94199999999999999999
1  2.09e-02  0.1758964849 -9.9286799999999982 0.94199999999999999999
1  2.19e-02  0.175891638 -9.9286799999999982 0.94199999999999999999
1  2.29e-02  0.1758963945 -9.9286799999999982 0.94199999999999999999
1  2.40e-02  0.1758963883 -9.9286799999999982 0.94199999999999999999
1  2.51e-02  0.1758964421 -9.9286799999999982 0.94199999999999999999
